This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jan 09 13:58:15 2025
Filter Values: disposition contains CP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"352682207","4010.02","","3","5","5","3","4","4","4","7.1","59.1","35.03","20","2","4","CP","CP","11.5163","0.006","2","spoc-s14-s60-b0A-PC","FAINT","20.21482","66.072201","38.616","0.038","-20.377","0.045","2459721.424279","0.0020009635","14.709166240056","0.00023405314","3.6278151760963","0.18418574","5.494603","0.219267","5047.9326310788","201.932","6.5471787118441","0.5916236","33.303060228561","612.68999040527","18.941128","177.504","0.988","4888","137.7","4.45","0.09","0.88021302223206","0.0571608","","","0.799","0.0969893","24,25,52,58","found in faint-star QLP search; TOI-4010 c/.02","2021-06-23","2024-09-06","2024-09-07"
"352682207","4010.03","","2","5","5","2","4","4","4","9.5","57.4","10.35","20","2","4","CP","CP","11.5163","0.006","3","spoc-s14-s60-b0A-PC","FAINT","20.21482","66.072201","38.616","0.038","-20.377","0.045","2459741.038966","0.0037803","1.3483075021192","0.000020848162","1.7568330820809","0.33433175","1.310572","0.097113","1206.3535883925","89.4403","3.194987571736","1.4817452","805.77962802024","1358.8572016016","11.874824","177.504","0.988","4888","137.7","4.45","0.09","0.88021302223206","0.0571608","","","0.799","0.0969893","24,25,52,58","Found independently by A. Vanderburg + QLP faint-star search; TOI-4010 b/.03","2021-07-08","2024-09-06","2024-09-07"
"141488193","4127.01","","3","5","5","3","4","4","4","7.1","66.2","105.62","1","4","4","CP","CP","11.0383","0.006","1","qlp-s26-faintsearch","FAINT","105.404552","72.41493","3.353","0.042","-3.195","0.058","2459031.931632","0.0009318","56.4043748","0.0002054","4.069","0.512","9.881602","0.002794","9060","2.5734","12.5447","0.610691","0.909373","272","47","319.632","3.317","6433","138.4","4.36","0.09","1.25","0.06","","","1.3","0.202365","20,26,53","TOI-4127 b; found in faint-star QLP search; alerted period of 169 days no longer possible with additional TCE in s53 (~2765.11 TBJD); period updated to new maximum period of ~56 days (1/3 of previously alerted period)","2021-06-23","2024-09-17","2024-09-18"
"257060897","4138.01","TIC 257060897.01","3","5","5","3","4","4","4","60.8","72.6","317","1","29","1","CP","CP","11.2633","0.007","1","spoc-s14-s60-b0A-CP","FAINT","227.532153","72.710313","13.268","0.039","-7.813","0.035","2459660.607824","0.0003275","3.6600319544359","0.0000044342687","4.7853013723993","0.027072828","8.446925","0.039915","7749.7203264829","36.76219","17.556556780949","0.81297934","1804.5548718883","1662.3109767207","209.37764","505.703","5.0755","5988","140","3.93","0.08","1.8862600326538","0.0869244","","","1.11","0.147552","14,15,16,20,21,22,26,40,41,47,48,49,53,56,60","found in faint-star QLP search; TESS CP (Montalto et al. 2021)","2021-06-23","2024-09-06","2024-09-07"
"144193715","4308.01","","2","5","5","2","4","4","4","2.8","42","6.64","2","1","3","CP","CP","10.339","0.006","1","qlp-s68-ffi","SPOC","327.753069","-43.562364","-72.111","0.063","-1.864","0.06","2460163.674868","0.0044186","9.1512776","0.0000339","2.616","0.642","1.166707","0.090487","1074","83.338","2.45142","0.193343","55.3616","759","10","108.932","0.638","5015","180","4.47652","0.304279","0.79","0.05","","","0.9","0.113319","1,28,68","TOI-4308 b","2021-07-19","2023-10-30","2023-12-03"
"256722647","4329.01","TIC 256722647.01","3","5","5","3","4","4","4","54.4","59.3","317","2","2","0","CP","CP","11.8832","0.039","1","spoc-s14-s60-b0A-CP","CTOI","329.563915","71.131605","4.416","0.036","0.468","0.034","2459855.156794","0.0017260404","2.9224660923943","0.000024140474","5.5560255282582","0.08230493","6.232628","0.077576","5724.0176730393","71.44731","20.884218908175","1.272273","3990.57163412","2027.1156537539","66.027565","717.128","10.569","5520","262.7","3.55","0.09","2.7442901134491","0.157266","","","0.97","0.135216","17,18,25,52,57,58","TOI-4329 b; CTOI from Samuel Grunblatt","2021-07-27","2023-06-13","2023-06-16"
"206541859","4406.01","TIC 206541859.01","3","5","5","3","4","4","4","13.4","78.2","99.91","3","2","1","CP","CP","10.5663","0.006","1","spoc-s01-s69-b0A-CP","SPOC","18.048516","-56.925387","34.476","0.04","19.112","0.037","2459064.11893","0.0011782036","30.08350298174","0.000053445197","3.9858102911077","0.099308975","5.921667","0.148768","5439.2108279016","137.01065","12.127525520909","0.66583884","58.005360844625","703.86080646164","56.543056","261.834","1.738","5906.5","126.206","4.16721","0.0781693","1.4129300117493","0.0729724","-0.07","0.1","1.07","0.131212","28,29,68,69","TOI-4406 b","2021-08-27","2024-09-17","2024-10-01"
"126606859","4479.01","","2","4","4","2","4","4","4","11.7","75.5","7.69","5","0","1","CP","CP","12.9374","0.008","1","spoc-s14-s55-b0A-CP","SPOC","316.096939","24.653674","90.926","0.07","-121.112","0.07","2459797.406342","0.001633398","1.1589012942436","0.000007702015","1.1688701680651","0.19994436","3.774793","0.3008","3470.6759301685","277.00897","2.6829721880247","0.46727428","88.185614905493","781.57234941876","13.868706","80.6532","0.2566","3449","157","4.80176","0.00495294","0.42738899588585","0.012702","","","0.422022","0.0202638","15,41,55","TOI-4479 b","2021-10-07","2023-03-15","2023-03-24"
"239332587","4481.01","","1","4","4","1","4","4","4","36.3","300.2","3.4","6","57","7","CP","PC","8.72762","0.007","1","qlp-s75-ffi","SPOC","311.2697","44.500235","434.079","0.047","271.143","0.059","2460559.015552","0.0002797","0.9263237","4e-7","0.81","0.136","1.034113","0.096655","952","89.0184","1.67823","0.0761765","303.547","1162","64","12.0445","0.00435","3573","157","4.80376","0.00467167","0.43","0.01","","","0.419577","0.0201656","15,41,55,56,75,76,82","GJ 806 b (https://doi.org/10.1051/0004-6361/202244261","2021-10-07","2024-11-13","2024-11-14"
"333657795","4524.01","","2","5","5","2","4","4","4","9.7","92.7","3.44","0","2","4","CP","CP","8.1359","0.006","1","qlp-s70-ffi","SPOC/QLP","49.178124","15.656354","111.854","0.09","-202.255","0.078","2460233.36735","0.0017143","0.9260632","0.0000026","1.035","0.167","0.239974","0.017299","221","15.9329","1.67736","0.103673","1025.84","1576","18","63.6796","0.28505","5640","111","4.35","0.07","1.11","0.05","-0.05","0.04","1","0.123961","42,43,44,70","potential L1 planet; low SNR/MES; centroid offset but not towards particularly bright star","2021-10-21","2023-12-06","2023-12-08"
"349576261","4562.01","TIC 349576261.01","1","4","1","3","4","4","4","1.1","35.6","115.5","7","47","3","CP","CP","11.5326","0.006","1","spoc-s01-s69-b0A-CP","SPOC","112.010059","-63.517779","-5.977","0.043","10.433","0.04","2459132.225854","0.0008525385","225.10378854971","0.00034689717","4.02371356472","0.09311438","11.84476","0.290492","10850.134936646","267.517","13.208150575864","0.6689362","3.2010508767863","341.14805044195","38.69458","339.605","2.5095","5965.99","109.137","4.28007","0.0724984","1.2523100376129","0.0545578","0.130362","0.0477393","1.09","0.135063","27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69","TOI-4562 b","2021-10-28","2024-02-12","2024-02-17"
"219854519","4582.01","TIC 219854519.01","3","5","5","3","4","4","4","6.3","25.6","73.91","0","2","4","CP","CP","10.5481","0.007","1","spoc-s14-s60-b0A-PC","SPOC","256.860137","68.865626","-20.084","0.04","1.059","0.045","2459394.937884","0.003132663","31.034321395054","0.0002832509","12.058735360878","0.21910295","1.708326","0.035443","1572.189109129","32.64367","10.157768828937","0.5360378","33.734327300182","614.66397916655","38.234386","383.846","3.595","5234","122","4.438","","2.5693500041962","","","","","","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,56,57,58,59,60","TOI-4582 b","2021-11-01","2024-09-17","2024-10-01"
"307809773","4599.01","","1","5","5","1","4","4","4","11.5","27.3","2.13","0","2","5","CP","CP","7.89863","0.008","1","qlp-s72-ffi","SPOC/QLP","99.291543","17.56627","-764.522","0.088","337.802","0.075","2460284.446332","0.000744","2.7694936","0.0000036","1.031","0.101","0.77332","0.047223","712","43.4927","1.27326","0.0588576","21.8758","602","37","10.0055","0.00505","3807","157","4.77","0.01","0.47","0.01","","","0.463011","0.020376","43,44,45,71,72","HD 260655 b","2021-11-01","2024-01-03","2024-01-05"
"307809773","4599.02","","1","5","5","1","4","4","4","12.7","238.9","4.19","0","2","5","CP","CP","7.89863","0.008","2","qlp-s72-ffi","SPOC/QLP","99.291543","17.56627","-764.522","0.088","337.802","0.075","2460277.804123","0.0006833","5.7060868","0.0000063","0.863","0.15","0.891756","0.256535","821","236.25","1.89602","0.173003","20.536","593","28","10.0055","0.00505","3807","157","4.77","0.01","0.47","0.01","","","0.463011","0.020376","43,44,45,71,72","HD 260655 c","2021-11-01","2024-01-03","2024-01-05"
"232608943","4600.01","","1","4","1","3","4","4","4","0.8","32.3","37.59","17","9","4","CP","CP","11.8787","0.006","1","spoc-s14-s60-b0A-PC","CTOI","258.450367","64.566173","7.459","0.042","0.215","0.046","2459419.383357","0.003923386","82.690143907675","0.000879119","7.5240297992827","0.19026233","7.112644","0.149642","6529.5765125817","137.81633","6.8236924677459","0.4793511","3.3159281783873","344.16842817538","48.16501","216.056","1.1645","5073","123.9","4.53","0.08","0.83191502094269","0.0509397","","","0.849","0.100353","40,41,47,48,49,51,52,53,54,55,56,57,58,59,60","TOI-4600 b/.01","2021-11-02","2024-09-17","2024-09-18"
"437856897","4603.01","","3","5","5","3","4","4","4","60.3","148.7","131.3","1","13","3","CP","CP","8.6554","0.006","1","qlp-s72-ffi","SPOC/QLP","83.865929","21.294242","0.171","0.079","-23.035","0.061","2460273.680601","0.0013796","7.2455997","0.0000174","2.734","0.708","1.201489","1.376511","1106","1267.01","14.2395","3.94491","1192.46","1637","29","225.643","2.458","6169.1","128.7","3.65","0.08","2.68","0.15","0.287","0.116","1.176","0.164146","43,44,45,71,72","TOI-4603 b","2021-11-02","2024-01-04","2024-01-05"
"307958020","4633.01","TIC 307958020.01","1","4","1","1","4","4","4","0.2","19.4","12.26","0","1","5","CP","PC","8.3498","0.006","1","spoc-s14-s60-b0A-PC","SPOC","256.843102","62.475548","-23.056","0.046","-67.019","0.046","2458864.835181","0.0050281864","271.938638971","0.006732476","11.129246638232","0.3885244","0.524721","0.028353","483.16888825765","26.114193","3.5295923157994","0.5558505","1.2295467284965","268.5690786088","16.521877","95.2016","0.23835","5490.04","148.457","4.02198","0.0885438","1.5819000005722","0.0978291","0.237922","0.0124109","0.96","0.124546","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,58,59","now published as TOI-4633 c with period with period at half TOI period (~271.9 d) in Eisner+ 2024","2021-11-19","2024-07-28","2024-08-16"
"303432813","5076.01","","1","5","5","1","4","4","4","2","42.5","9.44","0","2","4","CP","CP","9.9909","0.006","1","qlp-s71-ffi","QLP","50.510417","17.239209","168.793","0.081","-175.975","0.065","2460250.881084","0.003289","23.4428912","0.0001199","4.392","0.276","1.763581","0.063932","1623","58.8818","3.02618","0.265056","12.8373","527","21","82.857","0.30515","4794.4","151.4","4.47","0.11","0.85","0.07","0.299","0.1","0.77","0.0950006","42,43,44,70,71","TOI-5076 b","2022-01-06","2024-09-17","2024-10-01"
"27064468","5126.01","TIC 27064468.01","3","5","5","3","4","4","4","10.5","73.6","17.98","9","3","3","CP","CP","9.56225","0.006","1","qlp-s48-tois","QLP","151.659783","18.634063","-54.591","0.101","-10.621","0.092","2460282.114507","0.0042282","5.4589863","0.000078","3.39","0.164","1.336278","0.000503","1230","0.463667","4.40571","0.225116","402.195","1247","32","160.414","1.598","6223","130.6","4.33","0.08","1.24","0.06","","","1.201","0.164762","45,46,48,72","TOI-5126 b","2022-01-25","2024-02-01","2024-02-12"
"27064468","5126.02","","1","5","5","1","4","4","4","2.2","33.5","9.39","9","3","3","CP","CP","9.56225","0.006","2","qlp-s72-ffi","QLP","151.659783","18.634063","-54.591","0.101","-10.621","0.092","2460258.338552","0.0094753","17.9051919","0.0002375","4.555","0.739","0.837425","0.046776","771","43.0811","3.00633","0.193885","76.5725","824","14","160.414","1.598","6223","130.6","4.33","0.08","1.24","0.06","","","1.201","0.164762","45,46,48,72","TOI-5126 c","2022-02-08","2024-02-01","2024-02-02"
"257527578","5152.01","TIC 257527578.01","3","5","5","3","4","4","4","6","40.6","92.86","0","2","1","CP","CP","10.6509","0.008","1","qlp-s31-257527578","CTOI","46.292637","-21.933647","19.845","0.08","-1.076","0.082","2459084.832076","0.0841835","54.3212423","0.007034","4.024","0.721","4.033392","0.007007","3708","6.4541","11.6348","0.753551","6.76453","449","16","382.898","7.296","6207","129.4","3.99","0.08","1.82","0.09","","","1.19","0.167014","4,31","CTOI from Sol̬ne Ulmer-Moll; NGTS-20 b","2022-02-08","2024-09-17","2024-09-18"
"49428710","5174.01","TIC 49428710.01","3","4","3","3","4","4","4","5.5","45.7","20.7","0","2","4","CP","CP","10.6309","0.007","1","spoc-s01-s72-b0A-CP","SPOC","174.109497","-2.023351","6.788","0.085","-70.792","0.054","2459527.296517","0.0023219802","12.219339242986","0.00006691485","4.8876935325507","0.27608815","1.814838","0.080292","1670.1310625213","73.94849","4.8045458405365","0.42492387","100.91116241473","808.37263820808","19.858253","197.243","2.1815","5643.77","110.947","4.35958","0.0736267","1.0945700407028","0.0513442","0.415","0.02","1","0.125268","45,46,72","TOI-5174 b","2022-02-08","2024-06-06","2024-08-16"
"8260536","5398.01","","3","5","5","3","4","4","4","52.6","248.8","86.64","16","11","5","CP","CP","9.58055","0.006","1","qlp-s48-ffi","SPOC/QLP","161.879557","36.329434","1.33","0.055","6.743","0.066","2459616.492055","0.0004521","10.590923","0.0006842","4.105","0.076","11.230104","0.000596","10290","0.549075","11.1189","0.439777","118.413","919","81","130.855","0.682","6017.1","99.5","4.44","0.07","1.05","0.04","0.13","0.017","1.113","0.142779","48","TOI-5398 b/.01","2022-03-24","2024-10-03","2024-10-04"
"8260536","5398.02","","1","5","5","1","4","4","4","7.9","74.5","11","16","11","5","CP","CP","9.58055","0.006","2","qlp-s48-tois","SPOC/QLP","161.879557","36.329434","1.33","0.055","6.743","0.066","2459628.618083","0.0019911","4.7728997","0.0009118","2.906","0.316","0.999337","0.00109","920","1.00431","3.30213","0.172879","370.603","1222","16","130.855","0.682","6017.1","99.5","4.44","0.07","1.05","0.04","0.13","0.017","1.113","0.142779","48","TOI-5398 c/.02","2022-03-24","2024-10-03","2024-10-04"
"466206508","5542.01","TIC 466206508.01","3","5","5","3","4","4","4","3.8","42.2","124.41","2","0","1","CP","CP","11.8452","0.006","1","qlp-s27-466206508","CTOI","302.798423","-61.135466","-6.145","0.052","-3.022","0.045","2458979.845973","0.0018634","75.1247037","0.0007741","8.599","0.749","12.197013","0.00798","11171","7.34945","13.8062","0.849997","7.6236","462","23","348.849","3.641","5392.9","124.1","4.2","0.08","1.27","0.07","-0.18","0.09","0.94","0.114093","13,27","TOI request from Nolan Grieves (paper in prep); TOI-5542 b","2022-05-17","2024-09-17","2024-09-18"
"323687123","5557.01","","2","5","5","2","4","4","4","1.5","14.8","1.38","2","0","1","CP","CP","12.4289","0.007","1","spoc-s01-s72-b0A-CP","SPOC","137.201544","11.86225","-458.496","0.104","192.629","0.068","2459502.342761","0.0011813191","4.0179805381288","0.000019176303","1.119561622318","0.3302883","3.054029","0.302188","2808.9118424021","278.28647","1.1017624014514","0.3346851","4.6439934850174","374.40587082227","9.523334","21.8182","0.0307","3166","157","5.07428","0.027277","0.19435699284077","0.00588941","","","0.163462","0.0200743","44,45,46,72","K2-415 b","2022-05-17","2024-06-06","2024-08-16"
"209464063","5678.01","TIC 209464063.01","3","5","5","3","4","4","4","0.5","28.6","23.11","0","0","1","CP","CP","10.6691","0.006","1","qlp-s31-209464063","CTOI","47.384187","-34.198481","-5.565","0.032","-89.146","0.038","2459140.665271","0.0039163","119.3355264","0.0067392","6.863","1.522","2.608899","0.004089","2400","3.76642","5.11487","0.335164","3.83692","389","9","165.393","0.7005","5516","130.7","4.48","0.08","0.94","0.05","","","0.97","0.130808","4,30,31","CTOI from Nora Eisner; TOI-5678 b","2022-07-14","2024-09-17","2024-09-18"
"52005579","6251.01","","2","5","5","2","4","4","4","0.5","16.9","0.87","3","0","5","CP","CP","10.1769","0.007","1","spoc-s01-s72-b0A-PC","SPOC","3.957914","13.557617","618.003","0.163","329.319","0.139","2459458.900535","0.001739737","12.761470584332","0.000049614217","1.0497761141383","1.95206","1.320243","0.271299","1215.2495801068","249.84457","0.97057626511049","3.7154806","1.9017251155871","299.50679865299","9.489927","12.21","0.01305","3376","157","4.9613","0.0101873","0.26942700147629","0.0080644","","","0.242168","0.0201353","42,43,57,70","Gliese 12 b","2023-04-03","2024-09-17","2024-10-01"
"49043968","6275.01","TIC 49043968.01","3","5","5","3","4","4","4","39.7","139.5","119.29","1","0","0","CP","CP","11.6337","0.008","1","spoc-s63-b02","SPOC","164.34914","-29.997123","-49.031","0.053","1.227","0.055","2460017.858526","0.00076792523","6.2462252049074","0.00042168977","4.2508360682229","0.058976885","14.504751","0.228051","13270.529265939","210.02043","13.461475570126","0.65420496","339.10134997527","1094.4656337197","60.30014","362.087","5.308","6132","127.507","4.38741","0.084278","1.1417200565338","0.0533769","","","1.16","0.159949","63","WASP-193 b","2023-04-27","2024-05-15","2024-05-16"
"166527623","6551.01","","1","4","1","5","5","5","5","49.5","188.3","64.55","0","32","1","CP","KP","9.1871","0.006","1","spoc-s64-b02","SPOC","207.526001","-40.835896","-28.843","0.108","-22.425","0.107","2460044.634922","0.0006936334","6.9593972138038","0.0003678729","4.8553269447992","0.046882056","5.253392","0.273926","4826.8656036541","252.26306","9.3800526558498","0.54557335","341.08775578531","1096.0649294883","20.406057","127.28","1.096","5854","","4.438","","1.3372900485992","0.0659899","","","1.03","0.133363","11,64","HIP 67522 b","2023-07-20","2023-07-20","2024-07-17"
"441546821","6697.01","TIC 441546821.01","5","5","5","5","3","5","5","30.3","187.8","50.35","2","0","2","CP","","7.7897","0.006","1","spoc-CTOIs","CTOI","197.317124","-60.308435","-39.61","0.051","-20.132","0.056","2459339.037269","0.0016788829","16.436173098951","0.00237689","14.64739243822","0.11651779","2.855732","0.106028","2626.7704893635","97.65101","8.1052869269845","0.38871953","192.2293195589","949.67423747386","24.448391","95.3906","0.4497","6613","125.704","4.23","0.0873709","1.4926999807358","0.0646482","","","1.38","0.231251","38","single transit of HD 114082 b","2023-10-05","2023-10-05","2023-10-19"
